date,state,county,zip,agency,agency_id,ori,type,population_policed,operating_budget,agency_type
2025-07-03 pm,FLORIDA,Martin County,34994,martin county sheriff,636876,FL0430000,Task Force Model,160912,63923840,(001) Sheriff
2025-07-03 pm,NORTH DAKOTA,McKenzie County,58854,mckenzie county sheriff,643918,ND0270000,Task Force Model,13632,5365817,(001) Sheriff
2025-07-03 pm,VIRGINIA,Mecklenburg County,23917,mecklenburg county sheriff,632506,VA0580000,Task Force Model,30650,4864946,(001) Sheriff
2025-07-03 pm,TEXAS,Medina County,78861,medina county sheriff,650326,TX1630000,Task Force Model,50921,6518203,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32951,melbourne beach police,636879,FL0050800,Task Force Model,3288,1088769,(003) Local Police
2025-07-03 pm,FLORIDA,NA,32901,melbourne international airport police,636880,FL0051800,Task Force Model,NA,2000000,(631) Airports
2025-07-03 pm,FLORIDA,Taylor County,32347,taylor county sheriff,637017,FL0620000,Warrant Service Officer,21623,6200000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32935,melbourne police,636882,FL0050700,Task Force Model,82826,24238427,(003) Local Police
2025-07-03 pm,NORTH DAKOTA,Mercer County,58571,mercer county sheriff,643921,ND0290000,Task Force Model,8267,2513324,(001) Sheriff
2025-07-03 pm,FLORIDA,Miami-Dade County,NA,miami dade sheriff,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,FLORIDA,NA,33166,miami springs police,636895,FL0130900,Task Force Model,14315,6498733,(003) Local Police
2025-07-03 pm,MINNESOTA,Mille Lacs County,56353,mille lacs county sheriff,642390,MN0480000,Task Force Model,26139,6600000,(001) Sheriff
2025-07-03 pm,FLORIDA,Union County,32054,union county sheriff,637024,FL0630000,Warrant Service Officer,14940,2219039,(001) Sheriff
2025-07-03 pm,MISSISSIPPI,NA,NA,mississippi attorney general,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,MISSOURI,NA,NA,missouri highway patrol,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,FLORIDA,Monroe County,33040,monroe county sheriff,636900,FL0440000,Task Force Model,75027,53548590,(001) Sheriff
2025-07-03 pm,MONTANA,NA,59620,montana of justice,643799,-1,Task Force Model,NA,11713132,(641) State Bureau of Investigation
2025-07-03 pm,PENNSYLVANIA,Montour County,17821,montour county sheriff,634588,PA0470000,Task Force Model,18240,324454,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34102,naples police,636904,FL0110100,Task Force Model,22039,12445539,(003) Local Police
2025-07-03 pm,FLORIDA,Volusia County,32720,volusia county of corrections,637040,-1,Warrant Service Officer,NA,994121,(699) Other Agency Types
2025-07-03 pm,NEW YORK,Nassau County,11501,nassau county police,645764,NY0290000,Task Force Model,1358343,911093301,(004) County/Regional Police
2025-07-03 pm,FLORIDA,Wakulla County,32327,wakulla county sheriff,637043,FL0650000,Warrant Service Officer,32461,11047334,(001) Sheriff
2025-07-03 pm,FLORIDA,Nassau County,32097,nassau county sheriff,636905,FL0450000,Task Force Model,85832,20842873,(001) Sheriff
2025-07-03 pm,FLORIDA,Walton County,32433,walton county sheriff,637045,FL0660000,Warrant Service Officer,71375,53000000,(001) Sheriff
2025-07-03 pm,WYOMING,Natrona County,82601,natrona county sheriff,630974,WY0130000,Task Force Model,79115,15580629,(001) Sheriff
2025-07-03 pm,FLORIDA,Washington County,32428,washington county sheriff,637046,FL0670000,Warrant Service Officer,24880,4550066,(001) Sheriff
2025-07-03 pm,FLORIDA,Duval County,32266,neptune beach police,636906,FL0160400,Task Force Model,7297,3371175,(003) Local Police
2025-07-03 pm,FLORIDA,NA,34243,new college of florida police,636907,FL0580700,Task Force Model,NA,1300000,(611) 4-year University/College
2025-07-03 pm,NEW HAMPSHIRE,NA,03305,new hampshire state police,644381,NHNSP0000,Task Force Model,1356458,77982902,(005) Primary State Police
2025-07-03 pm,FLORIDA,NA,34652,new port richey police,636908,FL0510200,Task Force Model,16494,7756840,(003) Local Police
2025-07-03 pm,FLORIDA,NA,32168,new smyrna beach police,636909,FL0640300,Task Force Model,27229,6365561,(003) Local Police
2025-07-03 pm,NEW YORK,Niagara County,14095,niagara county sheriff,645796,NY0310000,Task Force Model,210433,33000000,(001) Sheriff
2025-07-03 pm,TEXAS,NA,78140,nixon police,650431,TX0890200,Task Force Model,2471,364956,(003) Local Police
2025-07-03 pm,GEORGIA,Bibb County,31202,bibb county sheriff,637134,GA0110000,Warrant Service Officer,153095,48300000,(001) Sheriff
2025-07-03 pm,GEORGIA,Burke County,30830,burke county sheriff,637161,GA0170000,Warrant Service Officer,22423,8403983,(001) Sheriff
2025-07-03 pm,GEORGIA,Catoosa County,30736,catoosa county sheriff,637180,GA0230000,Jail Enforcement Model,67420,8666063,(001) Sheriff
2025-07-03 pm,GEORGIA,Catoosa County,30736,catoosa county sheriff,637180,GA0230000,Warrant Service Officer,67420,8666063,(001) Sheriff
2025-07-03 pm,GEORGIA,Columbia County,30802,columbia county sheriff,637236,GA0360000,Jail Enforcement Model,154291,27391759,(001) Sheriff
2025-07-03 pm,GEORGIA,Coweta County,30263,coweta county sheriff,637249,GA0380000,Warrant Service Officer,145864,22584162,(001) Sheriff
2025-07-03 pm,GEORGIA,Dade County,30752,dade county sheriff,637258,GA0410000,Warrant Service Officer,16226,3159120,(001) Sheriff
2025-07-03 pm,GEORGIA,Dawson County,30534,dawson county sheriff,637268,GA0420000,Warrant Service Officer,25083,800000,(001) Sheriff
2025-07-03 pm,GEORGIA,Decatur,39817,decatur county sheriff,637270,GA0430000,Warrant Service Officer,26575,6000000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33141,north bay village police,636911,FL0131700,Task Force Model,8273,8796792,(003) Local Police
2025-07-03 pm,GEORGIA,Floyd County,30161,floyd county sheriff,637333,GA0570000,Jail Enforcement Model,97927,10281480,(001) Sheriff
2025-07-03 pm,GEORGIA,Forsyth County,30040,forsyth county sheriff,637337,GA0580000,Warrant Service Officer,236612,43200000,(001) Sheriff
2025-07-03 pm,GEORGIA,NA,NA,georgia of corrections,NA,NA,Jail Enforcement Model,NA,NA,NA
2025-07-03 pm,FLORIDA,NA,NA,north palm beach police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,GEORGIA,Glynn County,31521,glynn county sheriff,637394,GA0630000,Warrant Service Officer,85219,14524429,(001) Sheriff
2025-07-03 pm,GEORGIA,Hall County,30504,hall county sheriff,637420,GA0690000,Jail Enforcement Model,202148,35392735,(001) Sheriff
2025-07-03 pm,GEORGIA,Harris County,31811,harris county sheriff,637430,GA0720000,Warrant Service Officer,34475,5475496,(001) Sheriff
2025-07-03 pm,GEORGIA,Jasper County,31064,jasper county sheriff,637463,GA0790000,Jail Enforcement Model,14040,1366875,(001) Sheriff
2025-07-03 pm,GEORGIA,Jasper County,31064,jasper county sheriff,637463,GA0790000,Warrant Service Officer,14040,1366875,(001) Sheriff
2025-07-03 pm,GEORGIA,Lumpkin County,30533,lumpkin county sheriff,637514,GA0930000,Warrant Service Officer,32955,4813772,(001) Sheriff
2025-07-03 pm,GEORGIA,Madison County,30633,madison county sheriff,637523,GA0970000,Warrant Service Officer,29650,NA,(001) Sheriff
2025-07-03 pm,GEORGIA,Monroe County,31029,monroe county sheriff,637557,GA1020000,Jail Enforcement Model,27520,1000000,(001) Sheriff
2025-07-03 pm,GEORGIA,Morgan County,30650,morgan county sheriff,637565,GA1040000,Warrant Service Officer,18853,3800000,(001) Sheriff
2025-07-03 pm,GEORGIA,Oconee County,30677,oconee county sheriff,637599,GA1080000,Warrant Service Officer,39272,5881802,(001) Sheriff
2025-07-03 pm,GEORGIA,Pierce County,31516,pierce county sheriff,637628,GA1130000,Warrant Service Officer,19389,2900000,(001) Sheriff
2025-07-03 pm,GEORGIA,Polk County,30125,polk county sheriff,637636,GA1150000,Jail Enforcement Model,42470,4506333,(001) Sheriff
2025-07-03 pm,GEORGIA,Tift County,31793,tift county sheriff,637753,GA1370000,Warrant Service Officer,40571,8701722,(001) Sheriff
2025-07-03 pm,GEORGIA,Tift County,31793,tift county sheriff,637753,GA1370000,Jail Enforcement Model,40571,8701722,(001) Sheriff
2025-07-03 pm,GEORGIA,Walker County,30728,walker county sheriff,637789,GA1460000,Jail Enforcement Model,69410,8000000,(001) Sheriff
2025-07-03 pm,GEORGIA,Whitfield County,30722,whitfield county sheriff,637819,GA1550000,Jail Enforcement Model,104062,15193156,(001) Sheriff
2025-07-03 pm,IDAHO,Bingham County,83221,bingham county sheriff,638292,ID0060000,Warrant Service Officer,46236,6133082,(001) Sheriff
2025-07-03 pm,IDAHO,Gooding County,83330,gooding county sheriff,638331,ID0240000,Warrant Service Officer,15196,3169197,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34286,north port police,636916,FL0580300,Task Force Model,68628,15761520,(003) Local Police
2025-07-03 pm,IDAHO,Owyhee County,83650,owyhee county sheriff,638378,ID0370000,Warrant Service Officer,11693,500000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,NA,northwest florida state college police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,IDAHO,Power County,83211,power county sheriff,638387,ID0390000,Warrant Service Officer,7768,2352707,(001) Sheriff
2025-07-03 pm,PENNSYLVANIA,NA,NA,northwest regional police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,INDIANA,Hamilton County,46060,hamilton county sheriff,639685,IN0290000,Jail Enforcement Model,330086,17309644,(001) Sheriff
2025-07-03 pm,INDIANA,Jasper County,47978,jasper county sheriff,639739,IN0370000,Warrant Service Officer,33370,5998118,(001) Sheriff
2025-07-03 pm,INDIANA,Noble County,46701,noble county sheriff,639868,IN0570000,Warrant Service Officer,47532,3000000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34760,oakland police,636918,FL0480800,Task Force Model,3087,1199314,(003) Local Police
2025-07-03 pm,KANSAS,Anderson County,66032,anderson county sheriff,640088,KS0020000,Warrant Service Officer,7878,1845474,(001) Sheriff
2025-07-03 pm,KANSAS,Cowley County,67156,cowley county sheriff,640169,KS0180000,Warrant Service Officer,35218,3203865,(001) Sheriff
2025-07-03 pm,KANSAS,Finney County,67846,finney county sheriff,640204,KS0280000,Warrant Service Officer,36611,8249907,(001) Sheriff
2025-07-03 pm,KANSAS,Franklin County,66067,franklin county sheriff,640210,KS0300000,Warrant Service Officer,25631,2869490,(001) Sheriff
2025-07-03 pm,KANSAS,Haskell County,67877,haskell county sheriff,640242,KS0410000,Warrant Service Officer,3997,1554386,(001) Sheriff
2025-07-03 pm,KANSAS,Jackson County,66436,jackson county sheriff,640270,KS0430000,Warrant Service Officer,13280,2543569,(001) Sheriff
2025-07-03 pm,KANSAS,Jewell County,66956,jewell county sheriff,640272,KS0450000,Warrant Service Officer,2841,575000,(001) Sheriff
2025-07-03 pm,FLORIDA,Marion County,34471,ocala police,636919,FL0420100,Task Force Model,60429,31788504,(003) Local Police
2025-07-03 pm,KANSAS,Reno County,67501,reno county sheriff,640416,KS0780000,Warrant Service Officer,62342,4250000,(001) Sheriff
2025-07-03 pm,KANSAS,Rice County,67554,rice county sheriff,640418,KS0800000,Warrant Service Officer,9531,1200000,(001) Sheriff
2025-07-03 pm,KANSAS,Wabaunsee County,66401,wabaunsee county sheriff,640483,KS0990000,Warrant Service Officer,6899,1128307,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,NA,ocean ridge police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,KENTUCKY,Bullitt County,40165,bullitt county detention center,640554,KY0150000,Jail Enforcement Model,81069,4800000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34761,ocoee police,636922,FL0480300,Task Force Model,47720,11177955,(003) Local Police
2025-07-03 pm,KENTUCKY,Daviess County,42303,daviess county sheriff,640610,KY0300000,Warrant Service Officer,101104,5400000,(001) Sheriff
2025-07-03 pm,KENTUCKY,Grayson County,42754,grayson county detention center,640663,KY0430000,Warrant Service Officer,26321,1300000,(001) Sheriff
2025-07-03 pm,KENTUCKY,Grayson County,42754,grayson county detention center,640663,KY0430000,Jail Enforcement Model,26321,1300000,(001) Sheriff
2025-07-03 pm,FLORIDA,Okaloosa County,32579,okaloosa county sheriff,636924,FL0460000,Task Force Model,207269,37652213,(001) Sheriff
2025-07-03 pm,FLORIDA,Okeechobee County,34973,okeechobee county sheriff,636925,FL0470000,Task Force Model,41537,18000000,(001) Sheriff
2025-07-03 pm,KENTUCKY,Kenton County,41011,kenton county sheriff,640720,KY0590000,Warrant Service Officer,166051,5835000,(001) Sheriff
2025-07-03 pm,KENTUCKY,Kenton County,41011,kenton county sheriff,640720,KY0590000,Jail Enforcement Model,166051,5835000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34972,okeechobee police,636926,FL0470100,Task Force Model,5731,2497208,(003) Local Police
2025-07-03 pm,OKLAHOMA,NA,NA,oklahoma of investigation,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,KENTUCKY,Oldham County,40031,oldham county detention center,640829,KY0930400,Warrant Service Officer,66470,NA,(004) County/Regional Police
2025-07-03 pm,KENTUCKY,Oldham County,40031,oldham county detention center,640829,KY0930400,Jail Enforcement Model,66470,NA,(004) County/Regional Police
2025-07-03 pm,OKLAHOMA,NA,73105,oklahoma of narcotics,640375,OK0552000,Task Force Model,NA,21400000,(653) Narcotics Laws
2025-07-03 pm,OKLAHOMA,NA,NA,oklahoma of public safety,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,LOUISIANA,Bossier Parish,71006,bossier parish sheriff,640984,LA0080000,Jail Enforcement Model,127185,NA,(001) Sheriff
2025-07-03 pm,LOUISIANA,NA,70062,kenner police,641126,LA0260300,Jail Enforcement Model,66657,18434705,(003) Local Police
2025-07-03 pm,LOUISIANA,Lafourche Parish,70301,lafourche parish sheriff,641134,LA0290000,Warrant Service Officer,98115,32732000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32763,orange city police,636928,FL0641000,Task Force Model,11804,292347,(003) Local Police
2025-07-03 pm,FLORIDA,Orange County,NA,orange county sheriff,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,FLORIDA,NA,32805,orlando police,636931,FL0480400,Task Force Model,285713,164150495,(003) Local Police
2025-07-03 pm,FLORIDA,NA,32174,ormond beach police,636932,FL0640400,Task Force Model,43475,8300000,(003) Local Police
2025-07-03 pm,FLORIDA,Osceola County,NA,osceola county sheriff,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,LOUISIANA,Plaquemines Parish,70037,plaquemines parish sheriff,641230,LA0380000,Warrant Service Officer,23410,27679645,(001) Sheriff
2025-07-03 pm,NEW HAMPSHIRE,NA,03814,ossipee police,644401,NH0022600,Task Force Model,4394,1181014,(003) Local Police
2025-07-03 pm,FLORIDA,NA,32765,oviedo police,636934,FL0590400,Task Force Model,41557,7841572,(003) Local Police
2025-07-03 pm,MARYLAND,Allegany County,21502,allegany county sheriff,641781,MD0010000,Warrant Service Officer,70975,2400000,(001) Sheriff
2025-07-03 pm,MARYLAND,Carroll County,21157,carroll county sheriff,641805,MD0070000,Warrant Service Officer,168429,22000000,(001) Sheriff
2025-07-03 pm,MARYLAND,Cecil County,21921,cecil county sheriff,641806,MD0080000,Jail Enforcement Model,102826,23337369,(001) Sheriff
2025-07-03 pm,MARYLAND,Frederick County,21701,frederick county sheriff,641833,MD0110000,Jail Enforcement Model,255648,48000000,(001) Sheriff
2025-07-03 pm,MARYLAND,Garrett County,21550,garrett county sheriff,641838,MD0120000,Warrant Service Officer,29163,547646,(001) Sheriff
2025-07-03 pm,MARYLAND,Harford County,21014,harford county sheriff,641847,MD0130000,Jail Enforcement Model,253956,84000000,(001) Sheriff
2025-07-03 pm,MARYLAND,St. Mary's County,20650,st mary county sheriff,641906,MD0190000,Warrant Service Officer,112664,38575373,(001) Sheriff
2025-07-03 pm,MARYLAND,Washington County,21740,washington county sheriff,641937,MD0220000,Warrant Service Officer,150926,29448980,(001) Sheriff
2025-07-03 pm,MASSACHUSETTS,NA,NA,massachusetts of corrections,NA,NA,Jail Enforcement Model,NA,NA,NA
2025-07-03 pm,MICHIGAN,Berrian County,49085,berrian county sheriff,647911,MI1111100,Warrant Service Officer,154141,16988283,(001) Sheriff
2025-07-03 pm,MICHIGAN,Calhoun County,49014,calhoun county sheriff,647939,MI1311300,Warrant Service Officer,134487,18711703,(001) Sheriff
2025-07-03 pm,MICHIGAN,Jackson County,49201,jackson county sheriff,648159,MI3813800,Warrant Service Officer,158823,14000000,(001) Sheriff
2025-07-03 pm,IDAHO,Owyhee County,83650,owyhee county sheriff,638378,ID0370000,Task Force Model,11693,500000,(001) Sheriff
2025-07-03 pm,FLORIDA,Palm Beach County,33406,palm beach county sheriff,636939,FL0500000,Task Force Model,1485941,634269823,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33410,palm beach gardens police,636940,FL0502600,Task Force Model,56284,24868178,(003) Local Police
2025-07-03 pm,FLORIDA,NA,33480,palm beach police,636941,FL0500600,Task Force Model,8802,14908617,(003) Local Police
2025-07-03 pm,MINNESOTA,Crow Wing County,56401,crow wing county sheriff,642219,MN0180000,Warrant Service Officer,64889,15000000,(001) Sheriff
2025-07-03 pm,MINNESOTA,Freeborn County,56007,freeborn county sheriff,642272,MN0240000,Warrant Service Officer,30444,100000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,NA,palm springs police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,MINNESOTA,Jackson County,56143,jackson county sheriff,642322,MN0320000,Warrant Service Officer,9911,2775859,(001) Sheriff
2025-07-03 pm,MINNESOTA,Jackson County,56143,jackson county sheriff,642322,MN0320000,Jail Enforcement Model,9911,2775859,(001) Sheriff
2025-07-03 pm,MINNESOTA,Kandiyohi County,56201,kandiyohi county sheriff,642327,MN0340000,Warrant Service Officer,42855,11000000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32413,panama city beach police,636946,FL0030600,Task Force Model,13065,8100000,(003) Local Police
2025-07-03 pm,MISSISSIPPI,Harrison County,39502,harrison county sheriff,643427,MS0240000,Jail Enforcement Model,206650,19800000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32405,panama city police,636947,FL0030100,Task Force Model,36908,12035986,(003) Local Police
2025-07-03 pm,MISSISSIPPI,Monroe County,39730,monroe county sheriff,643541,MS0480000,Jail Enforcement Model,35564,4200000,(001) Sheriff
2025-07-03 pm,MISSOURI,Christian County,65721,christian county sheriff,642725,MO0220000,Jail Enforcement Model,86983,6826766,(001) Sheriff
2025-07-03 pm,MISSOURI,Christian County,65721,christian county sheriff,642725,MO0220000,Warrant Service Officer,86983,6826766,(001) Sheriff
2025-07-03 pm,TEXAS,Panola County,75633,panola county sheriff,650499,TX1830000,Task Force Model,23148,5300000,(001) Sheriff
2025-07-03 pm,FLORIDA,Pasco County,34654,pasco county sheriff,636949,FL0510000,Task Force Model,539630,132900000,(001) Sheriff
2025-07-03 pm,MONTANA,Flathead County,59901,flathead county sheriff,643752,MT0150000,Warrant Service Officer,102106,13817666,(001) Sheriff
2025-07-03 pm,MONTANA,Gallatin County,59715,gallatin county sheriff,643763,MT0160000,Warrant Service Officer,111876,13000000,(001) Sheriff
2025-07-03 pm,FLORIDA,Broward County,NA,pembroke park police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,NEBRASKA,Brown County,69210,brown county sheriff,644009,NB0090000,Jail Enforcement Model,2973,530000,(001) Sheriff
2025-07-03 pm,NEBRASKA,Brown County,69210,brown county sheriff,644009,NB0090000,Warrant Service Officer,2973,530000,(001) Sheriff
2025-07-03 pm,NEBRASKA,Dakota County,68731,dakota county sheriff,644039,NB0220000,Jail Enforcement Model,20083,3850328,(001) Sheriff
2025-07-03 pm,FLORIDA,Broward County,33024,pembroke pines police,636950,FL0060800,Task Force Model,172374,63464983,(003) Local Police
2025-07-03 pm,NEVADA,Douglas County,89423,douglas county sheriff,645337,NV0030000,Warrant Service Officer,48467,16100000,(001) Sheriff
2025-07-03 pm,NEVADA,Clark County,89106,las vegas metropolitan police,645361,NV0020100,Warrant Service Officer,644644,1000000000,(003) Local Police
2025-07-03 pm,NEVADA,Lyon County,89447,lyon county sheriff,645370,NV0100000,Warrant Service Officer,55808,14613639,(001) Sheriff
2025-07-03 pm,NEVADA,Lyon County,89447,lyon county sheriff,645370,NV0100000,Jail Enforcement Model,55808,14613639,(001) Sheriff
2025-07-03 pm,NEVADA,Mineral County,89415,mineral county sheriff,645373,NV0110000,Warrant Service Officer,4514,2302624,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32501,pensacola police,636951,FL0170100,Task Force Model,52713,22899000,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,Pickens County,29671,pickens county sheriff,633645,SC0390000,Task Force Model,124937,12937647,(001) Sheriff
2025-07-03 pm,FLORIDA,Pinellas County,33779,pinellas county sheriff,636956,FL0520000,Task Force Model,975280,278939575,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33781,pinellas park police,636957,FL0521100,Task Force Model,53098,15642131,(003) Local Police
2025-07-03 pm,NEW HAMPSHIRE,NA,03592,pittsburgh police,644407,NH0045200,Task Force Model,813,125000,(003) Local Police
2025-07-03 pm,VIRGINIA,Pittsylvania County,24531,pittsylvania county sheriff,632550,VA0710000,Task Force Model,60949,11544170,(001) Sheriff
2025-07-03 pm,LOUISIANA,Plaquemines Parish,70037,plaquemines parish sheriff,641230,LA0380000,Task Force Model,23410,27679645,(001) Sheriff
2025-07-03 pm,FLORIDA,Polk County,33880,polk county sheriff,636960,FL0530000,Task Force Model,708009,158463815,(001) Sheriff
2025-07-03 pm,FLORIDA,Volusia County,32127,ponce inlet police,636961,FL0641400,Task Force Model,3282,1541055,(003) Local Police
2025-07-03 pm,FLORIDA,NA,32129,port orange police,636962,FL0641200,Task Force Model,64252,12940639,(003) Local Police
2025-07-03 pm,OHIO,Portage County,44266,portage county sheriff,646800,OH0670000,Task Force Model,162927,13900000,(001) Sheriff
2025-07-03 pm,NEW MEXICO,Curry County,88102,curry county sheriff,645171,NM0050000,Warrant Service Officer,49437,2250000,(001) Sheriff
2025-07-03 pm,PENNSYLVANIA,NA,NA,preston township constable,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,NEW YORK,Broome County,13905,broome county sheriff,645475,NY0030000,Warrant Service Officer,191659,37740107,(001) Sheriff
2025-07-03 pm,NEW YORK,Madison County,13163,madison county sheriff,645724,NY0260000,Warrant Service Officer,70795,10998304,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33950,punta gorda police,636966,FL0080200,Task Force Model,20057,5900000,(003) Local Police
2025-07-03 pm,NEW YORK,Nassau County,11554,nassau county sheriff,645765,NY0299000,Warrant Service Officer,1358343,160000000,(001) Sheriff
2025-07-03 pm,FLORIDA,Putnam County,32178,putnam county sheriff,636967,FL0540000,Task Force Model,74163,22024458,(001) Sheriff
2025-07-03 pm,NEW YORK,Niagara County,14095,niagara county sheriff,645796,NY0310000,Warrant Service Officer,210433,33000000,(001) Sheriff
2025-07-03 pm,NEW YORK,Rensselaer County,12180,rensselaer county sheriff,645883,NY0410000,Jail Enforcement Model,159442,27667656,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Alamance County,27253,alamance county sheriff,648516,NC0010000,Warrant Service Officer,166436,22436312,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Albemarle County,NA,albemarle district jail,NA,NA,Warrant Service Officer,NA,NA,NA
2025-07-03 pm,NORTH CAROLINA,Avery County,28657,avery county sheriff,648540,NC0060000,Warrant Service Officer,17505,4500000,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Brunswick County,28422,brunswick county sheriff,648578,NC0100000,Warrant Service Officer,136744,29022057,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Cabarrus County,28026,cabarrus county sheriff,648588,NC0130000,Jail Enforcement Model,211342,21688453,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Caldwell County,28645,caldwell county sheriff,648589,NC0140000,Warrant Service Officer,82029,8000000,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Carteret County,28516,carteret county sheriff,648598,NC0160000,Warrant Service Officer,69524,8024630,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Catawba County,28658,catawba county sheriff,648605,NC0180000,Warrant Service Officer,158652,18014449,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Cherokee County,28906,cherokee county sheriff,648613,NC0200000,Warrant Service Officer,28383,6352443,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Cleveland County,28151,cleveland county sheriff,648625,NC0230000,Warrant Service Officer,97645,2600000,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Columbus County,28472,columbus county sheriff,648630,NC0240000,Warrant Service Officer,55655,9758141,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Craven County,28563,craven county sheriff,648639,NC0250000,Warrant Service Officer,102912,10606025,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Duplin County,28349,duplin county sheriff,652353,,Warrant Service Officer,58856,8000000,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Gaston County,28052,gaston county sheriff,648700,NC0360000,Jail Enforcement Model,222846,21351351,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Henderson County,28792,henderson county sheriff,648729,NC0450000,Jail Enforcement Model,116748,22765504,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Lincoln County,28093,lincoln county sheriff,648788,NC0550000,Warrant Service Officer,83770,14000000,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Nash County,27856,nash county sheriff,648844,NC0640000,Warrant Service Officer,94016,12900000,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Onslow County,28540,onslow county sheriff,648894,NC0670000,Warrant Service Officer,197683,18650850,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Randolph County,27205,randolph county sheriff,648934,NC0760000,Warrant Service Officer,143351,20693943,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Rockingham County,27375,rockingham county sheriff,648947,NC0790000,Warrant Service Officer,90690,12000000,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Union County,28112,union county sheriff,649037,NC0900000,Warrant Service Officer,235908,33000000,(001) Sheriff
2025-07-03 pm,NORTH CAROLINA,Yancey County,28714,yancey county sheriff,649091,NC1000000,Warrant Service Officer,17903,2777165,(001) Sheriff
2025-07-03 pm,NORTH DAKOTA,Bowman County,58623,bowman county sheriff,643865,ND0060000,Warrant Service Officer,3076,124665,(001) Sheriff
2025-07-03 pm,TENNESSEE,Putnam County,38501,putnam county sheriff,633131,TN0710000,Task Force Model,78843,10066598,(001) Sheriff
2025-07-03 pm,NORTH DAKOTA,Ramsey County,58301,ramsey county sheriff,643945,ND0360000,Task Force Model,11481,NA,(001) Sheriff
2025-07-03 pm,NORTH DAKOTA,Dunn County,58642,dunn county sheriff,643881,ND0130000,Warrant Service Officer,4332,1700000,(001) Sheriff
2025-07-03 pm,VIRGINIA,Richmond County,22572,richmond county sheriff,632576,VA0790000,Task Force Model,9038,1552732,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33404,riviera beach police,636969,FL0500700,Task Force Model,34834,18228975,(003) Local Police
2025-07-03 pm,NEW HAMPSHIRE,Rockingham County,03833,rockingham county sheriff,644419,NH0080000,Task Force Model,309176,5500000,(001) Sheriff
2025-07-03 pm,FLORIDA,Brevard County,32955,rockledge police,636970,FL0050900,Task Force Model,27715,5888516,(003) Local Police
2025-07-03 pm,MICHIGAN,Roscommon County,48653,roscommon county sheriff,648388,MI7217200,Task Force Model,23884,4327218,(001) Sheriff
2025-07-03 pm,OHIO,Butler County,45011,butler county sheriff,646201,OH0090000,Jail Enforcement Model,382378,37781341,(001) Sheriff
